X,Y,Z,dip,azimuth,polarity,formation
386.1615742474012,78.295,76.2500000714286,2.1062621550830984,88.6763799472806,1,Quaternary
425.7111492675639,87.52000000000001,41.25000000000007,17.933885617982966,275.5640249050654,1,Dacite_altered
486.4479966664991,96.025,-6.96428571428563,53.15356436269553,286.0719745538107,1,Dacite
126.6174879483882,81.12,23.75,39.14712971424124,235.6897416104867,1,Rhyolite
